token,lemma,aspect,form,transitivity,number,tense,mood,person,voice
воспитывая,воспитывать,ipf,ger,tran,,praes,,,act
получив,получить,pf,ger,tran,,praet,,,act
отмечая,отмечать,ipf,ger,tran,,praes,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
выслушав,выслушать,pf,ger,tran,,praet,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
посетив,посетить,pf,ger,tran,,praet,,,act
принимая,принимать,ipf,ger,tran,,praes,,,act
укрывшись,укрыться,pf,ger,intr,,praet,,,med
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
следуя,следовать,ipf,ger,intr,,praes,,,act
принимая,принимать,ipf,ger,tran,,praes,,,act
дослушав,дослушать,pf,ger,tran,,praet,,,act
сосредоточившись,сосредоточиться,pf,ger,intr,,praet,,,med
попав,попасть,pf,ger,intr,,praet,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
приезжая,приезжать,ipf,ger,intr,,praes,,,act
перебрав,перебрать,pf,ger,tran,,praet,,,act
требуя,требовать,ipf,ger,tran,,praes,,,act
посещая,посещать,ipf,ger,tran,,praes,,,act
желая,желать,ipf,ger,tran,,praes,,,act
рассказав,рассказать,pf,ger,tran,,praet,,,act
включив,включить,pf,ger,tran,,praet,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
покрыв,покрыть,pf,ger,tran,,praet,,,act
обратив,обратить,pf,ger,tran,,praet,,,act
объясняя,объяснять,ipf,ger,tran,,praes,,,act
разъясняя,разъяснять,ipf,ger,tran,,praes,,,act
стоя,стоять,ipf,ger,intr,,praes,,,act
совмещая,совмещать,ipf,ger,tran,,praes,,,act
разъезжая,разъезжать,ipf,ger,intr,,praes,,,act
радуя,радовать,ipf,ger,tran,,praes,,,act
тратя,тратить,ipf,ger,tran,,praes,,,act
исполняя,исполнять,ipf,ger,tran,,praes,,,act
поддерживая,поддерживать,ipf,ger,tran,,praes,,,act
получив,получить,pf,ger,tran,,praet,,,act
посвящая,посвящать,ipf,ger,tran,,praes,,,act
соединяя,соединять,ipf,ger,tran,,praes,,,act
находя,находить,ipf,ger,tran,,praes,,,act
назвав,назвать,pf,ger,tran,,praet,,,act
женившись,жениться,pf,ger,intr,,praet,,,med
приурочив,приурочить,pf,ger,tran,,praet,,,act
находясь,находиться,ipf,ger,intr,,praes,,,med
приурочив,приурочить,pf,ger,tran,,praet,,,act
отдохнув,отдохнуть,pf,ger,intr,,praet,,,act
подлечившись,подлечиться,pf,ger,intr,,praet,,,med
утомляя,утомлять,ipf,ger,tran,,praes,,,act
воображая,воображать,ipf,ger,tran,,praes,,,act
запасшись,запастись,pf,ger,intr,,praet,,,med
отклонив,отклонить,pf,ger,tran,,praet,,,act
заняв,занять,pf,ger,tran,,praet,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
собираясь,собираться,ipf,ger,intr,,praes,,,med
увидев,увидеть,pf,ger,tran,,praet,,,act
боясь,бояться,ipf,ger,intr,,praes,,,med
оглядываясь,оглядываться,ipf,ger,intr,,praes,,,med
оглядываясь,оглядываться,ipf,ger,intr,,praes,,,med
рассчитывая,рассчитывать,ipf,ger,intr,,praes,,,act
проработав,проработать,pf,ger,tran,,praet,,,act
перепоручив,перепоручить,pf,ger,tran,,praet,,,act
отказывая,отказывать,ipf,ger,intr,,praes,,,act
одалживая,одалживать,ipf,ger,tran,,praes,,,act
начав,начать,pf,ger,tran,,praet,,,act
получив,получить,pf,ger,tran,,praet,,,act
превращая,превращать,ipf,ger,tran,,praes,,,act
заслужив,заслужить,pf,ger,tran,,praet,,,act
переосмысляя,переосмыслять,ipf,ger,tran,,praes,,,act
напоминая,напоминать,ipf,ger,tran,,praes,,,act
переступив,переступить,pf,ger,tran,,praet,,,act
представляя,представлять,ipf,ger,tran,,praes,,,act
желая,желать,ipf,ger,tran,,praes,,,act
утверждая,утверждать,ipf,ger,intr,,praes,,,act
сознавая,сознавать,ipf,ger,tran,,praes,,,act
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
надеясь,надеяться,ipf,ger,intr,,praes,,,med
понимая,понимать,ipf,ger,tran,,praes,,,act
доверившись,довериться,pf,ger,intr,,praet,,,med
задевая,задевать,ipf,ger,tran,,praes,,,act
предполагая,предполагать,ipf,ger,tran,,praes,,,act
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
настаивая,настаивать,ipf,ger,intr,,praes,,,act
впадая,впадать,ipf,ger,intr,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
делая,делать,ipf,ger,tran,,praes,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
назвав,назвать,pf,ger,tran,,praet,,,act
выражаясь,выражаться,ipf,ger,intr,,praes,,,med
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
выпроводив,выпроводить,pf,ger,tran,,praet,,,act
переставая,переставать,ipf,ger,intr,,praes,,,act
читая,читать,ipf,ger,tran,,praes,,,act
уходя,уходить,ipf,ger,intr,,praes,,,act
думая,думать,ipf,ger,tran,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
встречаясь,встречаться,ipf,ger,intr,,praes,,,med
протягивая,протягивать,ipf,ger,tran,,praes,,,act
оставив,оставить,pf,ger,tran,,praet,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
сломав,сломать,pf,ger,tran,,praet,,,act
встретив,встретить,pf,ger,tran,,praet,,,act
представ,предстать,pf,ger,intr,,praet,,,act
пройдя,пройти,pf,ger,tran,,praet,,,act
получив,получить,pf,ger,tran,,praet,,,act
думая,думать,ipf,ger,intr,,praes,,,act
спрашивая,спрашивать,ipf,ger,tran,,praes,,,act
почувствовав,почувствовать,pf,ger,tran,,praet,,,act
придав,придать,pf,ger,tran,,praet,,,act
разинув,разинуть,pf,ger,tran,,praet,,,act
оставив,оставить,pf,ger,tran,,praet,,,act
убеждая,убеждать,ipf,ger,tran,,praes,,,act
жалея,жалеть,ipf,ger,tran,,praes,,,act
превратившись,превратиться,pf,ger,intr,,praet,,,med
исходя,исходить,ipf,ger,intr,,praes,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
предпочитая,предпочитать,ipf,ger,tran,,praes,,,act
допуская,допускать,ipf,ger,tran,,praes,,,act
покинув,покинуть,pf,ger,tran,,praet,,,act
сообщив,сообщить,pf,ger,tran,,praet,,,act
осознавая,осознавать,ipf,ger,tran,,praes,,,act
приводя,приводить,ipf,ger,tran,,praes,,,act
работая,работать,ipf,ger,intr,,praes,,,act
увлёкшись,увлечься,pf,ger,intr,,praet,,,med
задумываясь,задумываться,ipf,ger,intr,,praes,,,med
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
прочерчивая,прочерчивать,ipf,ger,tran,,praes,,,act
стесняясь,стесняться,ipf,ger,intr,,praes,,,med
закончив,закончить,pf,ger,tran,,praet,,,act
обосновав,обосновать,pf,ger,tran,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
читая,читать,ipf,ger,tran,,praes,,,act
рассказывая,рассказывать,ipf,ger,tran,,praes,,,act
путая,путать,ipf,ger,tran,,praes,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
умоляя,умолять,ipf,ger,tran,,praes,,,act
исполняя,исполнять,ipf,ger,tran,,praes,,,act
играя,играть,ipf,ger,tran,,praes,,,act
взирая,взирать,ipf,ger,intr,,praes,,,act
теряя,терять,ipf,ger,tran,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
забыв,забыть,pf,ger,tran,,praet,,,act
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
задумываясь,задумываться,ipf,ger,intr,,praes,,,med
приоткрыв,приоткрыть,pf,ger,tran,,praet,,,act
взгромоздившись,взгромоздиться,ipf,ger,intr,,praet,,,med
отдавая,отдавать,ipf,ger,tran,,praes,,,act
создав,создать,pf,ger,tran,,praet,,,act
отойдя,отойти,pf,ger,intr,,praet,,,act
превратившись,превратиться,pf,ger,intr,,praet,,,med
подбирая,подбирать,ipf,ger,tran,,praes,,,act
приглашая,приглашать,ipf,ger,tran,,praes,,,act
вызвав,вызвать,pf,ger,tran,,praet,,,act
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
пересказав,пересказать,pf,ger,tran,,praet,,,act
обойдя,обойти,pf,ger,tran,,praet,,,act
написав,написать,pf,ger,tran,,praet,,,act
выказывая,выказывать,ipf,ger,tran,,praes,,,act
уверяя,уверять,ipf,ger,tran,,praes,,,act
выезжая,выезжать,ipf,ger,intr,,praes,,,act
вставая,вставать,ipf,ger,intr,,praes,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
проиграв,проиграть,pf,ger,tran,,praet,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
завершив,завершить,pf,ger,tran,,praet,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
сорвав,сорвать,pf,ger,tran,,praet,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
изображая,изображать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
надеясь,надеяться,ipf,ger,intr,,praes,,,med
поняв,понять,pf,ger,tran,,praet,,,act
дожив,дожить,pf,ger,tran,,praet,,,act
думая,думать,ipf,ger,intr,,praes,,,act
развивая,развивать,ipf,ger,tran,,praes,,,act
воспитывая,воспитывать,ipf,ger,tran,,praes,,,act
выбегая,выбегать,ipf,ger,intr,,praes,,,act
кланяясь,кланяться,ipf,ger,intr,,praes,,,med
отрываясь,отрываться,ipf,ger,intr,,praes,,,med
дослушав,дослушать,pf,ger,tran,,praet,,,act
переводя,переводить,ipf,ger,tran,,praes,,,act
обойдя,обойти,pf,ger,tran,,praet,,,act
показав,показать,pf,ger,tran,,praet,,,act
подняв,поднять,pf,ger,tran,,praet,,,act
полагая,полагать,ipf,ger,tran,,praes,,,act
решив,решить,pf,ger,tran,,praet,,,act
задумываясь,задумываться,ipf,ger,intr,,praes,,,med
утверждая,утверждать,ipf,ger,intr,,praes,,,act
сосчитав,сосчитать,pf,ger,tran,,praet,,,act
настроив,настроить,pf,ger,tran,,praet,,,act
превращая,превращать,ipf,ger,tran,,praes,,,act
считая,считать,ipf,ger,tran,,praes,,,act
завершив,завершить,pf,ger,tran,,praet,,,act
находясь,находиться,ipf,ger,intr,,praes,,,med
натянув,натянуть,pf,ger,tran,,praet,,,act
работая,работать,ipf,ger,intr,,praes,,,act
сделав,сделать,pf,ger,tran,,praet,,,act
покупая,покупать,ipf,ger,tran,,praes,,,act
принимая,принимать,ipf,ger,tran,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
сделав,сделать,pf,ger,tran,,praet,,,act
показывая,показывать,ipf,ger,tran,,praes,,,act
посмотрев,посмотреть,pf,ger,tran,,praet,,,act
обращаясь,обращаться,ipf,ger,intr,,praes,,,med
отчисляя,отчислять,ipf,ger,tran,,praes,,,act
утверждая,утверждать,ipf,ger,intr,,praes,,,act
разрешая,разрешать,ipf,ger,tran,,praes,,,act
затевая,затевать,ipf,ger,tran,,praes,,,act
запретив,запретить,pf,ger,tran,,praet,,,act
изобразив,изобразить,pf,ger,tran,,praet,,,act
наездив,наездить,pf,ger,tran,,praet,,,act
выпивши,выпить,pf,ger,tran,,praet,,,act
просидев,просидеть,pf,ger,tran,,praet,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
подыгрывая,подыгрывать,ipf,ger,tran,,praes,,,act
заметив,заметить,pf,ger,tran,,praet,,,act
настаивая,настаивать,ipf,ger,intr,,praes,,,act
обосновавшись,обосноваться,pf,ger,intr,,praet,,,med
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
заговорив,заговорить,pf,ger,intr,,praet,,,act
убедившись,убедиться,pf,ger,intr,,praet,,,med
понадеявшись,понадеяться,pf,ger,intr,,praet,,,med
задумавшись,задуматься,pf,ger,intr,,praet,,,med
полагая,полагать,ipf,ger,tran,,praes,,,act
готовя,готовить,ipf,ger,tran,,praes,,,act
переговорив,переговорить,pf,ger,intr,,praet,,,act
успокоившись,успокоиться,pf,ger,intr,,praet,,,med
